event_id,timestamp,source_ip,endpoint,attack_type,severity,payload_sample,detected_by_ruleset
evt_02314,2026-09-05 11:51:18,118.65.26.5,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02298,2026-09-05 13:07:58,209.169.90.253,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01664,2026-09-05 13:53:02,3.108.231.132,/config/exposed.env,none,low,-,0
evt_01604,2026-09-05 15:03:07,116.223.93.25,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02039,2026-09-05 15:37:29,126.129.30.229,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01467,2026-09-05 15:47:51,73.195.214.248,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01225,2026-09-05 16:04:45,17.9.15.121,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00507,2026-09-05 16:15:00,209.169.90.253,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02060,2026-09-05 16:16:27,187.46.158.160,/upload,none,low,-,0
evt_02062,2026-09-05 17:10:18,11.85.82.18,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00470,2026-09-05 17:23:51,216.33.119.175,/config/exposed.env,none,low,-,0
evt_00903,2026-09-05 17:54:33,55.10.25.202,/upload,none,low,-,0
evt_00958,2026-09-05 18:05:29,47.242.24.138,/config/exposed.env,none,low,-,0
evt_01691,2026-09-05 18:11:32,216.255.169.4,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01391,2026-09-05 18:19:14,2.117.20.57,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01757,2026-09-05 19:37:25,199.99.18.101,/upload,none,low,-,0
evt_00009,2026-09-05 19:48:23,28.248.98.26,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00886,2026-09-05 20:30:06,171.12.15.22,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00587,2026-09-05 21:09:22,41.148.249.55,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01597,2026-09-05 21:41:15,50.78.229.74,/api/v1/users,none,low,-,0
evt_00227,2026-09-05 21:52:14,2.117.20.57,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02491,2026-09-05 22:15:11,102.52.48.17,/config/exposed.env,none,low,-,0
evt_00445,2026-09-05 23:20:22,205.54.237.107,/api/v1/users,none,low,-,0
evt_02055,2026-09-06 00:09:42,51.234.58.68,/upload,none,low,-,0
evt_00806,2026-09-06 00:09:57,74.27.73.17,/search,xss,high,q=<script>alert(1)</script>,1
evt_01690,2026-09-06 01:54:27,21.214.161.240,/admin/login,none,low,-,0
evt_02049,2026-09-06 03:54:20,209.169.90.253,/search,none,low,-,0
evt_01529,2026-09-06 04:07:15,177.53.25.238,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01399,2026-09-06 04:42:56,158.43.229.18,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00287,2026-09-06 04:48:23,168.116.26.150,/config/exposed.env,none,low,-,0
evt_00659,2026-09-06 04:56:33,166.57.96.222,/config/exposed.env,none,low,-,0
evt_00175,2026-09-06 05:43:17,168.116.26.150,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02193,2026-09-06 06:01:18,147.252.76.244,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00967,2026-09-06 06:18:06,158.43.229.18,/search,xss,high,q=<script>alert(1)</script>,1
evt_01051,2026-09-06 06:41:31,28.248.98.26,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01198,2026-09-06 07:36:11,219.238.255.41,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00751,2026-09-06 08:03:17,82.113.53.240,/admin/login,none,low,-,0
evt_01967,2026-09-06 08:50:20,118.73.103.101,/config/exposed.env,none,low,-,0
evt_02446,2026-09-06 09:12:56,51.169.250.52,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01426,2026-09-06 09:42:29,110.161.103.17,/config/exposed.env,none,low,-,0
evt_02465,2026-09-06 09:49:18,172.165.86.235,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01218,2026-09-06 09:56:20,2.117.20.57,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00948,2026-09-06 10:03:30,55.118.173.130,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00315,2026-09-06 10:38:02,79.153.80.89,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01490,2026-09-06 10:43:26,69.2.168.249,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01140,2026-09-06 11:09:05,120.1.57.72,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01305,2026-09-06 12:38:51,148.251.160.134,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00197,2026-09-06 12:56:27,92.146.73.101,/upload,none,low,-,0
evt_01791,2026-09-06 13:14:39,153.107.150.96,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01523,2026-09-06 13:23:33,147.252.76.244,/admin/login,none,low,-,0
evt_00411,2026-09-06 13:34:39,198.11.73.36,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00225,2026-09-06 14:00:19,28.248.98.26,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00539,2026-09-06 14:24:36,159.124.81.250,/api/v1/users,none,low,-,0
evt_02335,2026-09-06 16:16:43,93.215.160.244,/config/exposed.env,none,low,-,0
evt_02074,2026-09-06 16:23:17,159.124.81.250,/upload,none,low,-,0
evt_00032,2026-09-06 16:24:17,215.53.45.167,/api/v1/users,none,low,-,0
evt_00890,2026-09-06 16:46:32,158.43.229.18,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01601,2026-09-06 17:12:15,158.43.229.18,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01677,2026-09-06 17:19:00,223.245.34.91,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02260,2026-09-06 17:27:01,28.248.98.26,/admin/login,none,low,-,0
evt_00090,2026-09-06 17:56:48,125.174.64.12,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02171,2026-09-06 18:21:01,68.24.76.7,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01320,2026-09-06 18:48:50,2.117.20.57,/config/exposed.env,none,low,-,0
evt_01119,2026-09-06 19:04:35,9.104.217.143,/search,xss,high,q=<script>alert(1)</script>,1
evt_00319,2026-09-06 19:09:07,216.255.169.4,/config/exposed.env,none,low,-,0
evt_00897,2026-09-06 19:11:55,131.12.158.4,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01872,2026-09-06 20:25:55,174.32.198.181,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02354,2026-09-06 20:26:02,102.52.48.17,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01595,2026-09-06 22:00:19,55.10.25.202,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02142,2026-09-06 22:46:35,61.131.251.78,/config/exposed.env,none,low,-,0
evt_01442,2026-09-06 23:06:02,223.245.34.91,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00098,2026-09-06 23:44:26,205.54.237.107,/api/v1/users,none,low,-,0
evt_02445,2026-09-07 00:22:20,141.33.244.189,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00786,2026-09-07 00:28:17,49.102.48.138,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01249,2026-09-07 01:04:21,179.24.52.100,/config/exposed.env,none,low,-,0
evt_00938,2026-09-07 01:44:51,189.229.142.220,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00463,2026-09-07 01:54:45,38.14.87.17,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00471,2026-09-07 02:08:03,155.15.163.65,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02151,2026-09-07 02:13:15,28.248.98.26,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00561,2026-09-07 03:24:32,164.227.19.119,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00024,2026-09-07 03:34:52,10.163.159.213,/api/v1/users,none,low,-,0
evt_01559,2026-09-07 03:37:55,214.44.73.54,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01805,2026-09-07 03:55:00,216.255.169.4,/admin/login,none,low,-,0
evt_01326,2026-09-07 04:31:37,128.208.197.236,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01065,2026-09-07 05:13:06,134.132.133.213,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01520,2026-09-07 05:57:59,159.124.81.250,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00468,2026-09-07 06:10:29,9.251.149.159,/admin/login,none,low,-,0
evt_01703,2026-09-07 06:23:48,205.54.237.107,/upload,none,low,-,0
evt_02190,2026-09-07 06:38:26,176.239.59.247,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01439,2026-09-07 06:57:58,209.77.126.176,/search,none,low,-,0
evt_00515,2026-09-07 07:23:30,179.24.52.100,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00230,2026-09-07 07:49:27,223.241.178.239,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01970,2026-09-07 07:56:15,38.139.241.148,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00429,2026-09-07 08:05:49,88.9.78.56,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00997,2026-09-07 08:26:43,49.102.48.138,/search,none,low,-,0
evt_01865,2026-09-07 08:41:32,85.97.102.29,/api/v1/users,none,low,-,0
evt_01688,2026-09-07 08:50:48,168.116.26.150,/config/exposed.env,none,low,-,0
evt_02138,2026-09-07 09:24:01,209.189.183.16,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01175,2026-09-07 10:02:50,72.114.255.76,/admin/login,none,low,-,0
evt_00612,2026-09-07 10:36:30,46.218.199.26,/admin/login,none,low,-,0
evt_01045,2026-09-07 10:59:15,119.201.255.240,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02376,2026-09-07 11:28:47,158.175.112.173,/search,xss,high,q=<script>alert(1)</script>,1
evt_01992,2026-09-07 11:36:31,148.251.160.134,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00239,2026-09-07 11:48:28,10.41.20.237,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00901,2026-09-07 12:24:01,129.218.229.65,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00405,2026-09-07 12:43:29,51.234.58.68,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01915,2026-09-07 12:53:58,101.206.220.136,/admin/login,none,low,-,0
evt_01008,2026-09-07 13:54:12,186.117.236.40,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00865,2026-09-07 14:06:12,53.217.94.193,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02236,2026-09-07 14:46:42,209.169.90.253,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02366,2026-09-07 15:05:49,212.1.87.53,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02494,2026-09-07 15:20:07,179.24.52.100,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01261,2026-09-07 15:42:32,158.43.229.18,/config/exposed.env,none,low,-,0
evt_01569,2026-09-07 15:53:11,164.30.116.19,/config/exposed.env,none,low,-,0
evt_02078,2026-09-07 16:17:47,202.111.95.245,/api/v1/users,none,low,-,0
evt_00551,2026-09-07 16:20:15,92.121.196.35,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01772,2026-09-07 16:33:12,171.12.15.22,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01965,2026-09-07 17:00:05,177.53.25.238,/api/v1/users,none,low,-,0
evt_01711,2026-09-07 17:06:01,75.91.81.197,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00649,2026-09-07 17:09:28,128.51.117.91,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01063,2026-09-07 17:15:12,104.146.20.20,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00367,2026-09-07 17:48:26,32.249.3.40,/admin/login,none,low,-,0
evt_01940,2026-09-07 17:50:14,199.198.151.120,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01112,2026-09-07 18:16:29,75.91.81.197,/admin/login,none,low,-,0
evt_00590,2026-09-07 19:11:15,153.229.148.77,/admin/login,none,low,-,0
evt_01023,2026-09-07 19:22:11,102.52.48.17,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00071,2026-09-07 19:53:15,73.195.214.248,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00254,2026-09-07 20:08:07,2.117.20.57,/admin/login,none,low,-,0
evt_00449,2026-09-07 20:44:28,120.1.57.72,/config/exposed.env,none,low,-,0
evt_00250,2026-09-07 20:46:51,9.104.217.143,/upload,none,low,-,0
evt_02403,2026-09-07 20:58:20,51.208.137.149,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02348,2026-09-07 21:42:25,94.168.94.233,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01044,2026-09-07 21:48:05,75.91.81.197,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01406,2026-09-07 22:09:46,214.44.73.54,/admin/login,none,low,-,0
evt_02479,2026-09-07 22:38:36,69.2.168.249,/search,xss,high,q=<script>alert(1)</script>,1
evt_00954,2026-09-07 23:09:17,50.78.229.74,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01777,2026-09-07 23:12:51,212.55.86.140,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01698,2026-09-07 23:13:47,73.195.214.248,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02066,2026-09-07 23:19:45,88.64.37.207,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02299,2026-09-07 23:23:43,131.12.158.4,/upload,none,low,-,0
evt_01477,2026-09-07 23:36:06,69.2.168.249,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01584,2026-09-08 00:00:09,153.107.150.96,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00258,2026-09-08 00:20:55,159.124.81.250,/search,none,low,-,0
evt_00469,2026-09-08 00:37:47,69.2.168.249,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00165,2026-09-08 00:53:50,202.111.95.245,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01177,2026-09-08 01:23:38,197.33.102.36,/search,none,low,-,0
evt_02155,2026-09-08 01:39:22,112.136.1.106,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01450,2026-09-08 02:20:43,16.147.41.74,/config/exposed.env,none,low,-,0
evt_01735,2026-09-08 02:31:22,212.69.142.217,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01458,2026-09-08 02:47:10,216.255.169.4,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02489,2026-09-08 03:17:28,74.174.165.183,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00559,2026-09-08 03:33:15,222.188.64.241,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01635,2026-09-08 03:38:18,2.117.20.57,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00864,2026-09-08 03:44:45,9.251.149.159,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02076,2026-09-08 04:25:57,223.245.34.91,/api/v1/users,none,low,-,0
evt_01428,2026-09-08 04:35:27,9.104.217.143,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00928,2026-09-08 05:11:54,179.24.52.100,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01024,2026-09-08 05:12:37,55.10.25.202,/search,none,low,-,0
evt_00598,2026-09-08 05:58:57,209.169.90.253,/config/exposed.env,none,low,-,0
evt_02130,2026-09-08 07:18:54,107.104.190.97,/admin/login,none,low,-,0
evt_00880,2026-09-08 08:10:58,179.215.33.10,/upload,none,low,-,0
evt_00872,2026-09-08 08:29:21,150.129.41.98,/admin/login,none,low,-,0
evt_01596,2026-09-08 08:54:08,60.217.220.92,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01813,2026-09-08 09:16:44,9.251.149.159,/admin/login,none,low,-,0
evt_00942,2026-09-08 09:20:21,164.106.175.36,/config/exposed.env,none,low,-,0
evt_01540,2026-09-08 09:27:41,120.1.57.72,/admin/login,none,low,-,0
evt_01205,2026-09-08 09:46:22,215.53.45.167,/api/v1/users,none,low,-,0
evt_00487,2026-09-08 09:49:20,32.41.143.173,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01500,2026-09-08 10:41:42,158.64.221.55,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_02118,2026-09-08 10:45:37,35.205.174.82,/config/exposed.env,none,low,-,0
evt_00771,2026-09-08 11:11:23,69.2.168.249,/search,xss,high,q=<script>alert(1)</script>,1
evt_02423,2026-09-08 12:10:12,112.21.40.64,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00933,2026-09-08 12:11:49,34.70.234.79,/search,none,low,-,0
evt_02063,2026-09-08 12:16:17,183.55.174.188,/search,none,low,-,0
evt_01190,2026-09-08 12:43:39,82.113.53.240,/search,none,low,-,0
evt_01871,2026-09-08 12:49:44,177.247.74.181,/upload,none,low,-,0
evt_01133,2026-09-08 13:22:18,69.2.168.249,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01699,2026-09-08 13:22:49,75.91.81.197,/api/v1/users,none,low,-,0
evt_02472,2026-09-08 13:41:23,171.12.15.22,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02360,2026-09-08 14:28:42,50.78.229.74,/admin/login,none,low,-,0
evt_02047,2026-09-08 15:15:59,50.78.229.74,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01837,2026-09-08 15:34:34,9.104.217.143,/admin/login,none,low,-,0
evt_01908,2026-09-08 16:09:44,75.91.81.197,/admin/login,none,low,-,0
evt_01240,2026-09-08 16:12:45,115.152.230.127,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00058,2026-09-08 16:29:50,99.225.144.184,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01533,2026-09-08 16:31:12,9.251.149.159,/api/v1/users,none,low,-,0
evt_02153,2026-09-08 17:05:40,140.226.76.242,/config/exposed.env,none,low,-,0
evt_00144,2026-09-08 17:10:27,144.59.25.191,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00489,2026-09-08 17:38:39,28.248.98.26,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01447,2026-09-08 18:27:21,75.91.81.197,/admin/login,none,low,-,0
evt_01308,2026-09-08 18:45:22,177.34.169.21,/search,none,low,-,0
evt_02447,2026-09-08 20:58:46,181.162.97.216,/search,xss,high,q=<script>alert(1)</script>,1
evt_01413,2026-09-08 21:25:30,55.10.25.202,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01342,2026-09-08 22:06:19,205.54.237.107,/config/exposed.env,none,low,-,0
evt_01570,2026-09-08 22:15:35,190.157.106.253,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01969,2026-09-08 22:32:06,179.24.52.100,/config/exposed.env,none,low,-,0
evt_00851,2026-09-08 22:48:42,212.69.142.217,/config/exposed.env,none,low,-,0
evt_02147,2026-09-08 22:58:15,179.24.52.100,/search,xss,high,q=<script>alert(1)</script>,1
evt_01704,2026-09-08 23:33:12,55.86.87.113,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00689,2026-09-09 00:03:03,174.103.104.161,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01486,2026-09-09 00:12:53,102.52.48.17,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02395,2026-09-09 00:13:11,216.255.169.4,/upload,none,low,-,0
evt_01446,2026-09-09 00:15:54,120.1.57.72,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00288,2026-09-09 00:24:11,73.195.214.248,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00011,2026-09-09 00:44:28,124.149.101.39,/admin/login,none,low,-,0
evt_00523,2026-09-09 01:13:42,43.166.143.47,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00435,2026-09-09 01:33:56,179.24.52.100,/api/v1/users,none,low,-,0
evt_02285,2026-09-09 02:01:01,83.47.178.123,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00739,2026-09-09 02:16:53,49.102.48.138,/search,xss,high,q=<script>alert(1)</script>,1
evt_02267,2026-09-09 03:33:46,28.248.98.26,/config/exposed.env,none,low,-,0
evt_01016,2026-09-09 03:52:26,212.69.142.217,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02444,2026-09-09 04:02:28,119.61.251.177,/admin/login,none,low,-,0
evt_01901,2026-09-09 04:06:39,131.12.158.4,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02226,2026-09-09 04:31:33,120.1.57.72,/search,none,low,-,0
evt_00279,2026-09-09 04:43:54,85.170.217.119,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00715,2026-09-09 04:44:57,191.52.172.221,/admin/login,none,low,-,0
evt_00581,2026-09-09 05:12:16,69.2.168.249,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00684,2026-09-09 05:18:46,82.215.118.91,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00295,2026-09-09 05:40:44,141.57.86.90,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00677,2026-09-09 05:42:52,113.211.165.184,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00829,2026-09-09 05:56:17,102.52.48.17,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00298,2026-09-09 06:04:55,214.44.73.54,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00685,2026-09-09 06:15:18,171.12.15.22,/admin/login,none,low,-,0
evt_02081,2026-09-09 06:27:23,214.44.73.54,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02370,2026-09-09 06:34:52,211.176.128.197,/admin/login,none,low,-,0
evt_00138,2026-09-09 06:35:12,68.130.84.233,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01668,2026-09-09 07:45:43,46.144.14.157,/config/exposed.env,none,low,-,0
evt_01860,2026-09-09 08:16:28,223.245.34.91,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00127,2026-09-09 08:26:24,216.255.169.4,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02219,2026-09-09 08:43:51,102.85.182.226,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02159,2026-09-09 08:50:07,30.192.86.82,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01427,2026-09-09 09:03:31,130.91.12.103,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01475,2026-09-09 09:06:36,178.157.54.235,/admin/login,none,low,-,0
evt_01105,2026-09-09 09:40:54,75.91.81.197,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01336,2026-09-09 10:22:32,168.116.26.150,/search,xss,high,q=<script>alert(1)</script>,1
evt_00472,2026-09-09 10:46:56,108.242.134.162,/admin/login,none,low,-,0
evt_00516,2026-09-09 10:50:41,209.169.90.253,/search,xss,high,q=<script>alert(1)</script>,1
evt_00293,2026-09-09 11:06:19,120.1.57.72,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01928,2026-09-09 11:16:53,215.53.45.167,/upload,none,low,-,0
evt_01554,2026-09-09 11:18:34,73.195.214.248,/admin/login,none,low,-,0
evt_02262,2026-09-09 11:46:04,158.43.229.18,/upload,none,low,-,0
evt_01910,2026-09-09 12:26:37,29.162.132.31,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01909,2026-09-09 12:30:54,28.248.98.26,/search,xss,high,q=<script>alert(1)</script>,1
evt_02079,2026-09-09 12:47:15,50.32.111.93,/search,none,low,-,0
evt_01021,2026-09-09 14:54:08,51.234.58.68,/upload,none,low,-,0
evt_02034,2026-09-09 15:29:28,28.248.98.26,/search,xss,high,q=<script>alert(1)</script>,1
evt_01159,2026-09-09 15:53:45,57.3.40.216,/api/v1/users,none,low,-,0
evt_01982,2026-09-09 16:14:04,163.246.90.87,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00912,2026-09-09 16:29:56,171.229.252.181,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00159,2026-09-09 16:57:23,82.113.53.240,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00105,2026-09-09 17:16:34,153.107.150.96,/search,xss,high,q=<script>alert(1)</script>,1
evt_00646,2026-09-09 17:41:12,216.255.169.4,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01236,2026-09-09 17:53:52,120.1.57.72,/search,xss,high,q=<script>alert(1)</script>,1
evt_01011,2026-09-09 18:50:00,149.192.72.218,/admin/login,none,low,-,0
evt_01421,2026-09-09 19:45:37,49.102.48.138,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02277,2026-09-09 20:08:53,198.75.188.37,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01987,2026-09-09 21:04:04,158.43.229.18,/api/v1/users,none,low,-,0
evt_00409,2026-09-09 21:19:00,219.228.177.148,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01281,2026-09-09 21:25:20,57.17.29.30,/search,xss,high,q=<script>alert(1)</script>,1
evt_01879,2026-09-09 21:59:26,28.248.98.26,/api/v1/users,none,low,-,0
evt_01429,2026-09-09 23:38:21,197.232.174.158,/api/v1/users,none,low,-,0
evt_00381,2026-09-09 23:46:15,38.210.60.54,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02135,2026-09-09 23:52:42,46.54.67.55,/api/v1/users,none,low,-,0
evt_01351,2026-09-09 23:56:52,102.52.48.17,/config/exposed.env,none,low,-,0
evt_02345,2026-09-10 00:28:45,66.150.147.183,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01769,2026-09-10 00:33:41,151.192.127.33,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00914,2026-09-10 00:59:14,216.255.169.4,/config/exposed.env,none,low,-,0
evt_01588,2026-09-10 01:17:54,9.251.149.159,/admin/login,none,low,-,0
evt_01498,2026-09-10 01:33:04,73.195.214.248,/upload,none,low,-,0
evt_01483,2026-09-10 01:45:32,153.107.150.96,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00670,2026-09-10 02:22:09,13.206.211.61,/admin/login,brute_force,high,username=admin&password={guess},1
